1.86,3,1.5,1.66,1.97,1.92,1.6,1.81,24.91,34.97,28.83,31.91,28.71,31.19,39.62,30.92,4.38,7.86,7.63,5.66,5.43,6.49,10.64,12.16,62.32,61.16,62.4,61.94,62,61.71,62.21,61.15
1.86,2.9,1.45,1.66,2.07,2.02,1.55,1.76,25.15,35.14,29.39,33.94,30.92,33.4,45.12,30.13,4.38,7.9,7.63,5.67,5.43,6.49,10.62,12.15,62.28,61.07,62.43,61.96,61.98,61.71,62.21,61.19
1.86,2.64,1.4,1.66,2.12,2.07,1.5,1.81,28.42,46.24,30.46,36.55,33.33,34.58,38.78,30.68,4.38,7.94,7.63,5.66,5.43,6.49,10.61,12.15,62.24,61,62.45,61.98,61.94,61.69,62.21,61.27
2.12,3.31,1.45,1.71,2.07,1.86,1.45,1.81,31.23,53.26,32.19,50.81,34.69,40.3,31.82,31.6,4.38,7.97,7.64,5.66,5.43,6.49,10.61,12.14,62.21,60.94,62.46,62,61.9,61.65,62.22,61.34
2.02,3.21,1.4,1.81,2.12,1.86,1.6,1.71,29.66,36.22,33.47,63.89,35.42,50.84,30.29,32.45,4.38,8.02,7.63,5.66,5.43,6.48,10.61,12.14,62.16,60.94,62.46,62.04,61.85,61.62,62.22,61.4
2.02,3.47,1.4,1.81,2.02,1.97,1.66,1.66,28.53,22.85,34.09,45.75,39.88,48.34,29.54,33.41,4.38,8.06,7.63,5.65,5.43,6.48,10.61,12.14,62.12,60.9,62.48,62.07,61.79,61.61,62.22,61.47
2.07,3.11,1.5,1.76,2.28,2.02,1.6,1.71,29.39,20.43,34.05,25.63,55.15,35.64,30.98,34.05,4.38,8.07,7.63,5.65,5.42,6.47,10.61,12.14,62.07,60.88,62.45,62.12,61.76,61.62,62.22,61.54
1.71,3.88,1.71,1.6,2.17,1.76,1.6,1.71,30.85,20,37.46,21.81,57.23,30.27,31.7,34.07,4.38,8.07,7.63,5.65,5.42,6.47,10.61,12.14,62.02,60.85,62.43,62.17,61.73,61.62,62.22,61.6
2.12,5.64,1.6,1.71,2.07,1.71,1.71,1.92,32.28,23.4,48.84,23.96,37.88,26.9,30.38,34.08,4.38,8.11,7.63,5.65,5.42,6.47,10.6,12.14,61.98,60.83,62.41,62.22,61.73,61.62,62.23,61.65
2.02,5.59,1.97,1.86,2.17,1.66,1.6,1.86,33.47,25.52,48.03,29.85,27.92,26.81,30.29,34.11,4.38,8.2,7.63,5.65,5.42,6.47,10.6,12.14,61.93,60.8,62.4,62.28,61.73,61.61,62.24,61.68
1.97,3.57,1.92,1.71,2.12,1.76,1.66,1.76,37.17,25.39,32.95,30.77,24.87,29.9,30.92,35.08,4.38,8.24,7.63,5.65,5.42,6.47,10.61,12.14,61.87,60.79,62.39,62.34,61.73,61.56,62.26,61.71
1.81,6.16,1.76,1.66,2.07,1.81,1.66,1.76,50.13,27,26.53,26.94,23.11,33.48,31.8,41.67,4.38,8.28,7.63,5.65,5.41,6.47,10.61,12.14,61.83,60.79,62.39,62.41,61.73,61.56,62.28,61.72
2.02,5.12,1.66,1.66,2.07,1.86,1.55,1.71,54.13,29.26,26.71,26.25,27.55,34.05,32.54,45.42,4.38,8.31,7.64,5.65,5.41,6.46,10.61,12.14,61.8,60.78,62.37,62.48,61.72,61.57,62.3,61.73
2.48,5.54,1.76,1.71,2.02,2.33,1.6,1.81,37.17,31.37,29.39,27.8,29.21,29.21,33.29,36.54,4.38,8.33,7.64,5.65,5.41,6.46,10.61,12.14,61.79,60.8,62.35,62.5,61.72,61.56,62.33,61.77
1.97,9.42,1.66,1.81,1.97,2.07,1.55,1.6,27.06,33.41,32.18,30.18,27.16,25.67,33.48,30.25,4.38,8.33,7.64,5.65,5.41,6.46,10.61,12.14,61.78,60.83,62.34,62.54,61.72,61.54,62.37,61.82
2.48,10.09,1.76,1.71,1.97,2.23,1.66,1.66,25.6,35.08,30.29,32.52,27.16,23.95,33.86,29.32,4.38,8.34,7.64,5.65,5.41,6.46,10.63,12.13,61.76,60.84,62.32,62.6,61.72,61.55,62.39,61.85
