2.59,32.45,1.81,2.12,2.59,3.36,2.02,2.64,23.78,28.26,34.34,38.05,31.77,32.7,34.73,32.53,7.54,10.91,8.51,8.9,6.05,8.58,6.5,6.48,56.14,57.04,56.59,56.98,57.67,56.36,56.05,55.8
2.64,88.35,1.81,2.17,2.85,2.95,2.12,2.74,24.57,29.14,47.14,52.21,32.29,32.67,33.42,32.69,7.54,10.95,8.51,8.89,6.05,8.57,6.5,6.47,56.13,57.01,56.62,57.03,57.56,56.36,56.03,55.79
2.8,-12.01,1.81,2.38,4.66,3,2.17,2.85,26.55,30.75,53.11,71.48,31.93,33.22,32.64,32.53,7.54,10.99,8.5,8.88,6.05,8.57,6.5,6.47,56.1,56.91,56.62,57.08,57.45,56.34,56.01,55.79
2.74,11.28,1.81,2.33,7.51,3.21,2.07,2.95,29.28,36.07,42.16,61.51,33.42,33.85,32.59,31.97,7.53,11.07,8.5,8.88,6.04,8.57,6.5,6.47,56.09,56.84,56.64,57.18,57.36,56.31,55.97,55.79
2.74,48.14,1.76,2.17,8.95,3,2.17,3.05,31.97,48.51,32.95,36.18,40.25,37.15,33.07,31.56,7.53,11.11,8.5,8.88,6.04,8.56,6.5,6.47,56.07,56.79,56.69,57.26,57.28,56.3,55.94,55.79
2.69,181.73,1.86,2.28,6.16,3.36,2.28,2.8,34.57,52.53,29.19,22.81,42.68,41.43,32.4,31.2,7.53,11.14,8.44,8.87,6.04,8.56,6.5,6.47,56.02,56.77,56.71,57.34,57.19,56.3,55.91,55.79
2.64,4.4,1.97,2.23,3.88,3.47,2.28,2.69,38.89,41.64,27.77,18.63,35.51,39.09,31.9,31.69,7.53,11.17,8.44,8.87,6.04,8.56,6.49,6.47,55.97,56.76,56.73,57.41,57.13,56.31,55.87,55.79
2.64,-10.82,1.86,2.17,3.88,3.31,2.12,2.74,54.53,33.42,29.41,20.15,29.41,34.51,31.75,31.93,7.53,11.2,8.44,8.86,6.04,8.55,6.49,6.47,55.94,56.73,56.73,57.47,57.04,56.32,55.86,55.8
2.59,48.4,1.81,2.17,5.07,3.26,2.12,2.95,67.32,29.1,29.96,25.38,26.28,32.35,31.81,32.48,7.53,11.23,8.44,8.85,6.04,8.55,6.49,6.47,55.92,56.7,56.74,57.54,56.98,56.34,55.81,55.79
2.74,5.54,1.86,1.97,3.11,3.67,2.17,3.31,52.62,26.17,28.63,26.22,26.04,30.79,32.02,32.95,7.53,11.24,8.43,8.85,6.04,8.55,6.49,6.47,55.93,56.69,56.7,57.6,56.9,56.31,55.77,55.75
2.69,71.95,1.92,2.07,4.19,3.36,2.02,3,33.22,27.17,27.93,24.34,29.54,30.41,32.53,34.77,7.53,11.24,8.43,8.85,6.04,8.54,6.49,6.47,55.93,56.68,56.7,57.64,56.81,56.3,55.69,55.73
2.59,132.25,1.92,2.02,2.9,3.57,2.07,2.74,24.66,28.31,28.74,24.45,32.76,31.53,32.75,37.15,7.53,11.26,8.43,8.84,6.03,8.54,6.48,6.47,55.92,56.68,56.65,57.62,56.75,56.27,55.59,55.73
2.64,-12.01,1.92,2.17,2.74,3.57,2.23,2.59,20.94,27.73,30.1,26.28,34.01,31.81,34.78,36.55,7.53,11.28,8.42,8.84,6.03,8.54,6.48,6.47,55.92,56.67,56.59,57.54,56.7,56.26,55.52,55.75
